injury_id,date_id,player_id,main_injury_category_id,secondary_injury_category_id,injury_category_text,status
5914,20161226,203081,1,2,Ankle/Foot,Relinquished
5915,20161228,200752,5,0,Back,Relinquished
5916,20161228,201584,3,4,Arm/Hand,Relinquished
5917,20161228,202391,9,0,Muscular,Relinquished
5918,20161229,1717,7,0,Illness,Relinquished
5919,20161229,203957,8,0,Knee,Relinquished
5920,20161230,101106,10,0,Other,Relinquished
5921,20161230,1627775,7,0,Illness,Relinquished
5922,20161231,203124,7,0,Illness,Relinquished
5923,20161231,204001,1,2,Ankle/Foot,Relinquished
5924,20170102,201589,8,0,Knee,Relinquished
5925,20170102,203469,6,0,Head,Relinquished
5926,20170104,1627756,1,2,Ankle/Foot,Relinquished
5927,20170105,201588,6,0,Head,Relinquished
5928,20170107,201587,8,0,Knee,Relinquished
5929,20170107,202340,1,2,Ankle/Foot,Relinquished
5930,20170110,202344,5,0,Back,Relinquished
5931,20170110,202691,10,0,Other,Relinquished
5932,20170110,202703,7,0,Illness,Relinquished
5933,20170110,202710,7,0,Illness,Relinquished
5934,20170111,201569,1,2,Ankle/Foot,Relinquished
5935,20170111,203076,5,0,Back,Relinquished
5936,20170111,203897,5,0,Back,Relinquished
5937,20170112,201589,8,0,Knee,Relinquished
5938,20170112,204001,1,2,Ankle/Foot,Relinquished
5939,20170113,203484,3,4,Arm/Hand,Relinquished
5940,20170113,1626158,6,0,Head,Relinquished
5941,20170113,1627785,8,0,Knee,Relinquished
5942,20170114,2207,10,0,Other,Relinquished
5943,20170114,2736,3,4,Arm/Hand,Relinquished
5944,20170114,1627749,1,2,Ankle/Foot,Relinquished
5945,20170115,101106,9,0,Muscular,Relinquished
5946,20170116,203918,8,0,Knee,Relinquished
5947,20170117,201959,1,2,Ankle/Foot,Relinquished
5948,20170118,201149,1,2,Ankle/Foot,Relinquished
5949,20170118,201956,9,0,Muscular,Relinquished
5950,20170118,202720,8,0,Knee,Relinquished
5951,20170118,203488,1,2,Ankle/Foot,Relinquished
5952,20170119,1626159,3,4,Arm/Hand,Relinquished
5953,20170120,2561,3,4,Arm/Hand,Relinquished
5954,20170120,200752,1,2,Ankle/Foot,Relinquished
5955,20170120,202335,8,0,Knee,Relinquished
5956,20170121,2200,3,4,Arm/Hand,Relinquished
5957,20170121,202340,1,2,Ankle/Foot,Relinquished
5958,20170121,203087,1,2,Ankle/Foot,Relinquished
5959,20170122,2733,10,0,Other,Relinquished
5960,20170122,201975,3,4,Arm/Hand,Relinquished
5961,20170122,1626144,5,0,Back,Relinquished
5962,20170122,1626153,3,4,Arm/Hand,Relinquished
5963,20170122,1626156,8,0,Knee,Relinquished
5964,20170123,201166,8,0,Knee,Relinquished
5965,20170123,203076,9,0,Muscular,Relinquished
5966,20170123,203925,1,2,Ankle/Foot,Relinquished
5967,20170124,2225,1,2,Ankle/Foot,Relinquished
5968,20170124,101123,7,0,Illness,Relinquished
5969,20170124,201162,7,0,Illness,Relinquished
5970,20170124,201942,1,2,Ankle/Foot,Relinquished
5971,20170125,203469,9,0,Muscular,Relinquished
5972,20170125,1627743,7,0,Illness,Relinquished
5973,20170126,101114,1,2,Ankle/Foot,Relinquished
5974,20170126,1627733,1,2,Ankle/Foot,Relinquished
5975,20170127,201143,9,0,Muscular,Relinquished
5976,20170127,203613,3,4,Arm/Hand,Relinquished
5977,20170128,101108,3,4,Arm/Hand,Relinquished
5978,20170129,201939,7,0,Illness,Relinquished
5979,20170129,201959,1,2,Ankle/Foot,Relinquished
5980,20170131,201942,1,2,Ankle/Foot,Relinquished
5981,20170201,201162,7,0,Illness,Relinquished
5982,20170201,203115,1,2,Ankle/Foot,Relinquished
5983,20170201,203518,5,0,Back,Relinquished
5984,20170201,203999,5,0,Back,Relinquished
5985,20170201,1626176,9,0,Muscular,Relinquished
5986,20170202,2733,5,0,Back,Relinquished
5987,20170202,200746,8,0,Knee,Relinquished
5988,20170203,101106,9,0,Muscular,Relinquished
5989,20170203,201568,9,0,Muscular,Relinquished
5990,20170203,1627733,1,2,Ankle/Foot,Relinquished
5991,20170204,201152,3,4,Arm/Hand,Relinquished
5992,20170204,202066,9,0,Muscular,Relinquished
5993,20170204,203897,8,0,Knee,Relinquished
5994,20170204,203918,8,0,Knee,Relinquished
5995,20170206,201149,9,0,Muscular,Relinquished
5996,20170206,203493,7,0,Illness,Relinquished
5997,20170206,1626144,5,0,Back,Relinquished
5998,20170206,1626245,9,0,Muscular,Relinquished
5999,20170206,1627733,1,2,Ankle/Foot,Relinquished
6000,20170207,203112,1,2,Ankle/Foot,Relinquished
6001,20170208,202693,9,0,Muscular,Relinquished
6002,20170210,203953,8,0,Knee,Relinquished
6003,20170210,1627835,1,2,Ankle/Foot,Relinquished
6004,20170211,2199,1,2,Ankle/Foot,Relinquished
6005,20170211,202339,10,0,Other,Relinquished
6006,20170211,203469,9,0,Muscular,Relinquished
6007,20170212,202335,8,0,Knee,Relinquished
6008,20170212,203613,7,0,Illness,Relinquished
6009,20170213,2404,1,2,Ankle/Foot,Relinquished
6010,20170213,202323,3,4,Arm/Hand,Relinquished
6011,20170213,1627759,5,0,Back,Relinquished
6012,20170214,201567,8,0,Knee,Relinquished
6013,20170215,202335,8,0,Knee,Relinquished
6014,20170215,202730,8,0,Knee,Relinquished
6015,20170215,203093,3,4,Arm/Hand,Relinquished
6016,20170223,201228,1,2,Ankle/Foot,Relinquished
6017,20170223,1627754,8,0,Knee,Relinquished
6018,20170224,200768,3,4,Arm/Hand,Relinquished
6019,20170224,203506,5,0,Back,Relinquished
6020,20170224,1626166,7,0,Illness,Relinquished
6021,20170224,1627835,1,2,Ankle/Foot,Relinquished
6022,20170225,201142,3,4,Arm/Hand,Relinquished
6023,20170225,201600,7,0,Illness,Relinquished
6024,20170225,203487,8,0,Knee,Relinquished
6025,20170225,204001,1,2,Ankle/Foot,Relinquished
6026,20170225,1627747,7,0,Illness,Relinquished
6027,20170228,203080,7,0,Illness,Relinquished
6028,20170228,203101,9,0,Muscular,Relinquished
6029,20170228,1626199,5,0,Back,Relinquished
6030,20170301,203954,8,0,Knee,Relinquished
6031,20170301,1627781,9,0,Muscular,Relinquished
6032,20170301,202083,5,0,Back,Relinquished
6033,20170301,203918,8,0,Knee,Relinquished
6034,20170301,2225,8,0,Knee,Relinquished
6035,20170302,201142,8,0,Knee,Relinquished
6036,20170302,203506,5,0,Back,Relinquished
6037,20170303,203120,7,0,Illness,Relinquished
6038,20170304,203925,6,0,Head,Relinquished
6039,20170305,201143,3,4,Arm/Hand,Relinquished
6040,20170305,202340,9,0,Muscular,Relinquished
6041,20170305,202714,1,2,Ankle/Foot,Relinquished
6042,20170305,202730,8,0,Knee,Relinquished
6043,20170305,1626254,1,2,Ankle/Foot,Relinquished
6044,20170305,1627826,9,0,Muscular,Relinquished
6045,20170306,200765,1,2,Ankle/Foot,Relinquished
6046,20170306,203999,7,0,Illness,Relinquished
6047,20170308,202695,10,0,Other,Relinquished
6048,20170308,200746,10,0,Other,Relinquished
6049,20170308,202324,8,0,Knee,Relinquished
6050,20170309,203937,8,0,Knee,Relinquished
6051,20170310,203457,8,0,Knee,Relinquished
6052,20170311,2730,10,0,Other,Relinquished
6053,20170311,202695,6,0,Head,Relinquished
6054,20170311,203110,10,0,Other,Relinquished
6055,20170313,201163,9,0,Muscular,Relinquished
6056,20170313,1627749,9,0,Muscular,Relinquished
6057,20170315,2225,5,0,Back,Relinquished
6058,20170315,202083,9,0,Muscular,Relinquished
6059,20170315,202730,8,0,Knee,Relinquished
6060,20170315,1626166,1,2,Ankle/Foot,Relinquished
6061,20170316,201568,8,0,Knee,Relinquished
6062,20170316,201599,10,0,Other,Relinquished
6063,20170316,203930,9,0,Muscular,Relinquished
6064,20170317,202693,7,0,Illness,Relinquished
6065,20170317,202738,8,0,Knee,Relinquished
6066,20170317,204028,1,2,Ankle/Foot,Relinquished
6067,20170318,202718,8,0,Knee,Relinquished
6068,20170319,1626164,1,2,Ankle/Foot,Relinquished
6069,20170320,200794,8,0,Knee,Relinquished
6070,20170320,203145,8,0,Knee,Relinquished
6071,20170321,101135,1,2,Ankle/Foot,Relinquished
6072,20170322,201145,5,0,Back,Relinquished
6073,20170322,1626245,5,0,Back,Relinquished
6074,20170322,1627781,9,0,Muscular,Relinquished
6075,20170325,2546,8,0,Knee,Relinquished
6076,20170325,202697,8,0,Knee,Relinquished
6077,20170325,202711,5,0,Back,Relinquished
6078,20170326,201583,1,2,Ankle/Foot,Relinquished
6079,20170326,203922,9,0,Muscular,Relinquished
6080,20170326,1627742,8,0,Knee,Relinquished
6081,20170327,202704,8,0,Knee,Relinquished
6082,20170327,203493,1,2,Ankle/Foot,Relinquished
6083,20170327,203552,3,4,Arm/Hand,Relinquished
6084,20170328,1626164,1,2,Ankle/Foot,Relinquished
6085,20170329,201588,9,0,Muscular,Relinquished
6086,20170330,203112,1,2,Ankle/Foot,Relinquished
6087,20170331,2546,5,0,Back,Relinquished
6088,20170331,201959,7,0,Illness,Relinquished
6089,20170331,203089,3,4,Arm/Hand,Relinquished
6090,20170331,203115,1,2,Ankle/Foot,Relinquished
6091,20170331,1626150,1,2,Ankle/Foot,Relinquished
6092,20170401,1627826,1,2,Ankle/Foot,Relinquished
6093,20170402,200782,8,0,Knee,Relinquished
6094,20170402,201589,8,0,Knee,Relinquished
6095,20170402,201935,7,0,Illness,Relinquished
6096,20170402,201980,9,0,Muscular,Relinquished
6097,20170402,203552,3,4,Arm/Hand,Relinquished
6098,20170402,203933,7,0,Illness,Relinquished
6099,20170402,204028,8,0,Knee,Relinquished
6100,20170402,1627098,5,0,Back,Relinquished
6101,20170404,204001,5,0,Back,Relinquished
6102,20170404,1627785,1,2,Ankle/Foot,Relinquished
6103,20170405,1627771,7,0,Illness,Relinquished
6104,20170405,203518,8,0,Knee,Relinquished
6105,20170405,1626155,3,4,Arm/Hand,Relinquished
6106,20170405,1626156,8,0,Knee,Relinquished
6107,20170405,202684,3,4,Arm/Hand,Relinquished
6108,20170405,203085,9,0,Muscular,Relinquished
6109,20170406,200765,3,4,Arm/Hand,Relinquished
6110,20170406,202693,1,2,Ankle/Foot,Relinquished
6111,20170406,203095,3,4,Arm/Hand,Relinquished
6112,20170406,203930,9,0,Muscular,Relinquished
6113,20170407,2749,9,0,Muscular,Relinquished
6114,20170407,200794,8,0,Knee,Relinquished
6115,20170408,101161,7,0,Illness,Relinquished
6116,20170408,203490,5,0,Back,Relinquished
6117,20170409,2216,10,0,Other,Relinquished
6118,20170409,2772,10,0,Other,Relinquished
6119,20170409,204001,5,0,Back,Relinquished
6120,20170410,2757,8,0,Knee,Relinquished
6121,20170410,202324,8,0,Knee,Relinquished
6122,20170410,203953,8,0,Knee,Relinquished
6123,20170411,201568,10,0,Other,Relinquished
6124,20170411,201600,7,0,Illness,Relinquished
6125,20170411,201954,6,0,Head,Relinquished
6126,20170411,203926,8,0,Knee,Relinquished
6127,20170412,2440,1,2,Ankle/Foot,Relinquished
6128,20170412,2544,10,0,Other,Relinquished
6129,20170412,101133,9,0,Muscular,Relinquished
6130,20170412,203516,8,0,Knee,Relinquished
6131,20170412,1626144,1,2,Ankle/Foot,Relinquished
6132,20170412,1627771,7,0,Illness,Relinquished
6133,20170412,200794,10,0,Other,Relinquished
6134,20170412,201229,10,0,Other,Relinquished
6135,20170412,201942,7,0,Illness,Relinquished
6136,20170412,203078,10,0,Other,Relinquished
6137,20170415,2754,9,0,Muscular,Relinquished
6138,20170415,203085,9,0,Muscular,Relinquished
6139,20170415,203922,9,0,Muscular,Relinquished
6140,20170415,203953,8,0,Knee,Relinquished
6141,20170416,2440,1,2,Ankle/Foot,Relinquished
6142,20170416,1626172,5,0,Back,Relinquished
6143,20170418,202692,8,0,Knee,Relinquished
6144,20170418,203497,8,0,Knee,Relinquished
6145,20170421,200765,3,4,Arm/Hand,Relinquished
6146,20170422,203473,7,0,Illness,Relinquished
6147,20170423,201933,1,2,Ankle/Foot,Relinquished
6148,20170504,201588,1,2,Ankle/Foot,Relinquished
6149,20170505,2225,9,0,Muscular,Relinquished
6150,20170507,200768,1,2,Ankle/Foot,Relinquished
6151,20170511,202695,1,2,Ankle/Foot,Relinquished
6152,20170516,202695,1,2,Ankle/Foot,Relinquished
6153,20170521,202738,5,0,Back,Relinquished
6154,20170522,101135,8,0,Knee,Relinquished
6155,20171017,2225,9,0,Muscular,Relinquished
6156,20171017,200765,11,0,Surgery,Relinquished
6157,20171017,201582,8,0,Knee,Relinquished
6158,20171017,201587,3,4,Arm/Hand,Relinquished
6159,20171017,201600,7,0,Illness,Relinquished
6160,20171017,202695,9,0,Muscular,Relinquished
6161,20171017,202738,5,0,Back,Relinquished
6162,20171017,203463,1,2,Ankle/Foot,Relinquished
6163,20171017,203524,9,0,Muscular,Relinquished
6164,20171017,203585,11,0,Surgery,Relinquished
6165,20171017,1627824,7,0,Illness,Relinquished
6166,20171017,1628402,1,2,Ankle/Foot,Relinquished
6167,20171018,2216,11,0,Surgery,Relinquished
6168,20171018,201162,1,2,Ankle/Foot,Relinquished
6169,20171018,202330,1,2,Ankle/Foot,Relinquished
6170,20171018,1628410,8,0,Knee,Relinquished
6171,20171018,1628421,1,2,Ankle/Foot,Relinquished
6172,20171018,1628432,8,0,Knee,Relinquished
6173,20171018,1626158,3,4,Arm/Hand,Relinquished
6174,20171018,1626210,8,0,Knee,Relinquished
6175,20171018,1627855,3,4,Arm/Hand,Relinquished
6176,20171018,1628383,1,2,Ankle/Foot,Relinquished
6177,20171018,1628385,8,0,Knee,Relinquished
6178,20171018,203922,1,2,Ankle/Foot,Relinquished
6179,20171018,203940,3,4,Arm/Hand,Relinquished
6180,20171018,203943,3,4,Arm/Hand,Relinquished
6181,20171018,203957,3,4,Arm/Hand,Relinquished
6182,20171018,202688,8,0,Knee,Relinquished
6183,20171018,202693,11,0,Surgery,Relinquished
6184,20171018,202779,5,0,Back,Relinquished
6185,20171018,203101,9,0,Muscular,Relinquished
6186,20171018,203458,1,2,Ankle/Foot,Relinquished
6187,20171019,203897,8,0,Knee,Relinquished
6188,20171019,203966,5,0,Back,Relinquished
6189,20171019,1626166,1,2,Ankle/Foot,Relinquished
6190,20171019,1626259,1,2,Ankle/Foot,Relinquished
6191,20171019,1627739,3,4,Arm/Hand,Relinquished
6192,20171020,2736,9,0,Muscular,Relinquished
6193,20171020,201160,3,4,Arm/Hand,Relinquished
6194,20171020,201956,1,2,Ankle/Foot,Relinquished
6195,20171020,202391,8,0,Knee,Relinquished
6196,20171020,1628372,8,0,Knee,Relinquished
6197,20171020,203469,8,0,Knee,Relinquished
6198,20171020,203932,1,2,Ankle/Foot,Relinquished
6199,20171020,203935,1,2,Ankle/Foot,Relinquished
6200,20171020,1626167,6,0,Head,Relinquished
6201,20171020,1627735,3,4,Arm/Hand,Relinquished
6202,20171020,1627761,3,4,Arm/Hand,Relinquished
6203,20171021,101108,8,0,Knee,Relinquished
6204,20171021,202355,8,0,Knee,Relinquished
6205,20171021,203210,1,2,Ankle/Foot,Relinquished
6206,20171021,203901,9,0,Muscular,Relinquished
6207,20171021,203918,9,0,Muscular,Relinquished
6208,20171021,203954,8,0,Knee,Relinquished
6209,20171021,1628373,1,2,Ankle/Foot,Relinquished
6210,20171023,202685,1,2,Ankle/Foot,Relinquished
6211,20171023,203487,8,0,Knee,Relinquished
6212,20171024,203930,7,0,Illness,Relinquished
6213,20171024,1628462,1,2,Ankle/Foot,Relinquished
6214,20171025,2772,1,2,Ankle/Foot,Relinquished
6215,20171025,202710,7,0,Illness,Relinquished
6216,20171025,1626156,8,0,Knee,Relinquished
6217,20171027,1627758,1,2,Ankle/Foot,Relinquished
6218,20171029,2216,1,2,Ankle/Foot,Relinquished
6219,20171029,101141,8,0,Knee,Relinquished
6220,20171029,201588,10,0,Other,Relinquished
6221,20171029,201960,1,2,Ankle/Foot,Relinquished
6222,20171029,202328,9,0,Muscular,Relinquished
6223,20171029,203112,9,0,Muscular,Relinquished
6224,20171029,203530,1,2,Ankle/Foot,Relinquished
6225,20171029,1628371,7,0,Illness,Relinquished
6226,20171030,1628365,3,4,Arm/Hand,Relinquished
6227,20171031,202066,10,0,Other,Relinquished
6228,20171101,2207,3,4,Arm/Hand,Relinquished
6229,20171101,202697,8,0,Knee,Relinquished
6230,20171101,203086,1,2,Ankle/Foot,Relinquished
6231,20171103,101106,5,0,Back,Relinquished
6232,20171103,202684,9,0,Muscular,Relinquished
6233,20171103,202720,1,2,Ankle/Foot,Relinquished
6234,20171103,1626204,3,4,Arm/Hand,Relinquished
6235,20171105,961,3,4,Arm/Hand,Relinquished
6236,20171105,202322,3,4,Arm/Hand,Relinquished
6237,20171105,1628388,1,2,Ankle/Foot,Relinquished
6238,20171105,1628401,3,4,Arm/Hand,Relinquished
6239,20171106,2561,10,0,Other,Relinquished
6240,20171106,203488,1,2,Ankle/Foot,Relinquished
6241,20171106,1628386,1,2,Ankle/Foot,Relinquished
6242,20171107,202344,5,0,Back,Relinquished
6243,20171107,203954,10,0,Other,Relinquished
6244,20171107,1627734,9,0,Muscular,Relinquished
6245,20171108,201143,6,0,Head,Relinquished
6246,20171108,204001,1,2,Ankle/Foot,Relinquished
6247,20171108,204020,7,0,Illness,Relinquished
6248,20171109,1628399,1,2,Ankle/Foot,Relinquished
6249,20171110,2199,5,0,Back,Relinquished
6250,20171110,201976,8,0,Knee,Relinquished
6251,20171110,202328,9,0,Muscular,Relinquished
6252,20171110,203141,8,0,Knee,Relinquished
6253,20171110,203500,9,0,Muscular,Relinquished
6254,20171111,201162,8,0,Knee,Relinquished
6255,20171111,201980,10,0,Other,Relinquished
6256,20171111,203914,3,4,Arm/Hand,Relinquished
6257,20171111,203915,9,0,Muscular,Relinquished
6258,20171111,1628385,8,0,Knee,Relinquished
6259,20171113,1627761,3,4,Arm/Hand,Relinquished
6260,20171114,1626156,8,0,Knee,Relinquished
6261,20171114,1626181,5,0,Back,Relinquished
6262,20171115,1626203,9,0,Muscular,Relinquished
6263,20171116,2199,7,0,Illness,Relinquished
6264,20171117,201568,9,0,Muscular,Relinquished
6265,20171117,1627855,1,2,Ankle/Foot,Relinquished
6266,20171117,202720,1,2,Ankle/Foot,Relinquished
6267,20171117,1626153,3,4,Arm/Hand,Relinquished
6268,20171118,203521,8,0,Knee,Relinquished
6269,20171118,1627741,1,2,Ankle/Foot,Relinquished
6270,20171119,201142,1,2,Ankle/Foot,Relinquished
6271,20171120,200794,3,4,Arm/Hand,Relinquished
6272,20171120,201163,5,0,Back,Relinquished
6273,20171120,202697,8,0,Knee,Relinquished
6274,20171120,203488,1,2,Ankle/Foot,Relinquished
6275,20171120,1628371,1,2,Ankle/Foot,Relinquished
6276,20171122,201583,7,0,Illness,Relinquished
6277,20171122,201976,8,0,Knee,Relinquished
6278,20171122,202337,5,0,Back,Relinquished
6279,20171124,201142,1,2,Ankle/Foot,Relinquished
6280,20171124,201149,7,0,Illness,Relinquished
6281,20171124,202357,1,2,Ankle/Foot,Relinquished
6282,20171124,203110,10,0,Other,Relinquished
6283,20171125,961,8,0,Knee,Relinquished
6284,20171125,202322,8,0,Knee,Relinquished
6285,20171125,203506,8,0,Knee,Relinquished
6286,20171127,201939,3,4,Arm/Hand,Relinquished
6287,20171128,201163,5,0,Back,Relinquished
6288,20171128,202697,8,0,Knee,Relinquished
6289,20171129,2561,8,0,Knee,Relinquished
6290,20171129,201596,1,2,Ankle/Foot,Relinquished
6291,20171129,202689,3,4,Arm/Hand,Relinquished
6292,20171129,1628373,1,2,Ankle/Foot,Relinquished
6293,20171129,1628398,5,0,Back,Relinquished
6294,20171130,201933,8,0,Knee,Relinquished
6295,20171130,204456,3,4,Arm/Hand,Relinquished
6296,20171201,203082,8,0,Knee,Relinquished
6297,20171201,203918,1,2,Ankle/Foot,Relinquished
6298,20171202,202718,8,0,Knee,Relinquished
6299,20171202,203488,1,2,Ankle/Foot,Relinquished
6300,20171202,203999,1,2,Ankle/Foot,Relinquished
6301,20171203,2225,10,0,Other,Relinquished
6302,20171203,200752,1,2,Ankle/Foot,Relinquished
6303,20171203,204001,1,2,Ankle/Foot,Relinquished
6304,20171204,203937,8,0,Knee,Relinquished
6305,20171204,1628381,3,4,Arm/Hand,Relinquished
6306,20171206,1891,8,0,Knee,Relinquished
6307,20171206,201939,1,2,Ankle/Foot,Relinquished
6308,20171206,203110,3,4,Arm/Hand,Relinquished
6309,20171207,1626164,9,0,Muscular,Relinquished
6310,20171208,203469,8,0,Knee,Relinquished
6311,20171208,1626161,5,0,Back,Relinquished
6312,20171208,1627775,6,0,Head,Relinquished
6313,20171208,1628372,5,0,Back,Relinquished
6314,20171209,2200,10,0,Other,Relinquished
6315,20171209,2225,10,0,Other,Relinquished
6316,20171209,203095,1,2,Ankle/Foot,Relinquished
6317,20171209,203954,10,0,Other,Relinquished
6318,20171209,203994,1,2,Ankle/Foot,Relinquished
6319,20171209,1626163,1,2,Ankle/Foot,Relinquished
6320,20171210,203457,3,4,Arm/Hand,Relinquished
6321,20171210,203496,5,0,Back,Relinquished
6322,20171211,201587,3,4,Arm/Hand,Relinquished
6323,20171211,202681,9,0,Muscular,Relinquished
6324,20171211,203110,3,4,Arm/Hand,Relinquished
6325,20171211,203460,1,2,Ankle/Foot,Relinquished
6326,20171211,2749,1,2,Ankle/Foot,Relinquished
6327,20171211,201568,9,0,Muscular,Relinquished
6328,20171213,201143,10,0,Other,Relinquished
6329,20171213,203115,5,0,Back,Relinquished
6330,20171213,203932,6,0,Head,Relinquished
6331,20171215,203085,6,0,Head,Relinquished
6332,20171215,1628374,5,0,Back,Relinquished
6333,20171215,1628462,10,0,Other,Relinquished
6334,20171215,201167,5,0,Back,Relinquished
6335,20171215,201936,5,0,Back,Relinquished
6336,20171216,2225,10,0,Other,Relinquished
6337,20171216,202695,10,0,Other,Relinquished
6338,20171216,203500,6,0,Head,Relinquished
6339,20171216,204001,8,0,Knee,Relinquished
6340,20171217,203932,9,0,Muscular,Relinquished
6341,20171217,1628368,9,0,Muscular,Relinquished
6342,20171218,2733,8,0,Knee,Relinquished
6343,20171218,202344,1,2,Ankle/Foot,Relinquished
6344,20171218,203954,10,0,Other,Relinquished
6345,20171218,1626144,1,2,Ankle/Foot,Relinquished
6346,20171218,1626203,5,0,Back,Relinquished
6347,20171219,201588,7,0,Illness,Relinquished
6348,20171220,202355,8,0,Knee,Relinquished
6349,20171220,202695,10,0,Other,Relinquished
6350,20171220,202718,10,0,Other,Relinquished
6351,20171220,203497,8,0,Knee,Relinquished
6352,20171220,203914,3,4,Arm/Hand,Relinquished
6353,20171220,1628368,9,0,Muscular,Relinquished
6354,20171221,203499,8,0,Knee,Relinquished
6355,20171222,1627745,9,0,Muscular,Relinquished
